Fuel_consumption,Engine_speed,Engine_coolant_temperature,Current_Gear,Vehicle_speed
345.6,664,85,1,0
345.6,673,85,1,0
358.4,668,85,1,0
345.6,666,85,1,0
358.4,671,85,1,0
358.4,669,85,1,0
358.4,684,85,1,0
371.2,672,86,1,0
345.6,668,86,1,0
358.4,666,86,1,0
358.4,670,86,1,0
358.4,665,86,1,0
345.6,673,86,1,0
371.2,670,86,1,0
358.4,664,86,1,0
358.4,667,86,1,0
371.2,674,86,1,0
358.4,669,86,1,0
345.6,673,86,1,0
358.4,666,87,1,0
358.4,666,87,1,0
358.4,667,87,1,0
384,709,87,1,0
908.8,1220,87,1,3
1152,1734,87,1,8
1344,2020,87,1,12
1510.4,1879,87,2,15
1612.8,2022,87,2,19
716.8,1730,87,2,20
396.8,1257,87,3,20
1152,1590,86,3,20
2124.8,1889,86,3,23
1638.4,1961,86,3,25
524.8,1603,86,3,25
627.2,1557,86,3,23
1574.4,1891,85,3,24
2009.6,2062,85,3,26
972.8,1875,85,3,27
883.2,1873,85,3,28
1497.6,2073,85,3,29
1433.6,2145,85,3,31
844.8,1784,85,4,32
768,1593,85,4,32
281.6,1242,85,4,31
294.4,1000,85,4,28
294.4,904,85,4,24
396.8,1065,85,3,21
1126.4,1677,85,3,22
742.4,1573,85,3,23
422.4,1370,85,3,22
358.4,1250,85,3,21
345.6,1166,85,3,20
473.6,1257,85,3,19
896,1528,85,3,20
1497.6,1765,85,3,22
1497.6,1734,85,3,25
1472,1797,85,3,28
1536,1938,85,3,30
524.8,1722,85,4,31
588.8,1433,85,4,30
499.2,1303,85,4,28
396.8,1134,85,4,27
1408,1771,85,4,28
1433.6,1618,85,4,29
1369.6,1577,85,4,30
1484.8,1571,85,4,31
2304,2066,85,4,33
1600,1958,85,4,34
332.8,1297,85,4,32
819.2,1587,85,4,30
1497.6,1841,85,4,29
1894.4,1992,85,4,30
1996.8,2031,85,4,31
2060.8,2061,85,4,32
1625.6,1963,85,4,32
1740.8,1984,85,4,32
691.2,1549,85,4,31
819.2,1547,85,4,30
1600,1897,85,4,29
1868.8,2006,86,4,30
1804.8,1995,86,4,31
1459.2,1884,86,4,31
1241.6,1786,86,4,31
1420.8,1861,86,4,30
1459.2,1877,86,4,31
1497.6,1883,86,4,31
1574.4,1904,86,4,31
1651.2,1940,86,4,31
1100.8,1723,86,4,31
384,1354,86,4,29
678.4,1447,86,4,27
1216,1702,86,4,27
1561.6,1840,86,4,27
1779.2,1934,86,4,29
1561.6,1898,86,4,30
1126.4,1744,86,4,31
2009.6,2114,86,4,33
3251.2,2595,86,3,36
3571.2,2850,86,3,40
3737.6,3105,86,3,45
3340.8,3255,85,3,49
896,2468,85,4,50
806.4,2376,85,4,50
1088,2383,85,4,50
537.6,2352,84,4,49
1318.4,2359,84,4,49
870.4,2356,84,4,49
691.2,2316,84,4,48
1446.4,2337,84,4,49
1779.2,2396,84,4,50
1126.4,2457,84,4,50
1612.8,2520,84,4,51
1843.2,2547,84,4,52
2585.6,2597,84,4,54
1958.4,2669,84,4,55
1804.8,2650,84,4,56
908.8,2034,84,5,56
460.8,1872,84,5,56
1164.8,1936,84,5,56
1600,1944,84,5,56
1638.4,1976,84,5,57
1164.8,2050,84,5,57
1267.2,2028,84,5,58
1356.8,2086,84,5,58
1510.4,2046,84,5,59
1369.6,2119,84,5,59
1792,2096,85,5,60
1753.6,2107,85,5,61
1894.4,2147,85,5,62
1420.8,2218,85,5,63
2265.6,2190,85,6,63
2880,2326,85,6,65
3020.8,2349,86,6,66
1651.2,2008,86,6,67
2009.6,1881,86,6,67
2060.8,1829,86,6,68
2009.6,1851,86,6,69
2086.4,1879,86,6,70
2163.2,1905,86,6,71
2176,1935,86,6,72
1164.8,1935,86,6,73
396.8,1916,86,6,72
1472,1954,86,6,72
1088,1980,86,6,72
742.4,1902,87,6,71
192,1855,87,6,70
729.6,1879,87,6,69
1254.4,1875,87,6,69
512,1820,87,6,68
537.6,1795,87,6,67
1382.4,1849,86,6,67
1830.4,1810,86,6,68
1881.6,1830,86,6,68
1139.2,1835,86,6,69
1523.2,1960,86,6,69
1753.6,1887,85,6,69
1792,1877,85,6,70
1433.6,1881,85,6,70
819.2,1895,85,6,70
1523.2,1899,85,6,70
844.8,1881,85,6,69
435.2,1812,85,6,69
281.6,1795,85,6,67
1600,1867,85,6,67
2009.6,1819,85,6,68
2086.4,1837,85,6,69
1638.4,1854,85,6,70
1459.2,1865,85,6,70
460.8,1825,85,6,69
25.6,1780,85,6,67
640,1791,85,6,66
1676.8,1818,85,6,65
2176,1879,85,6,66
3264,2630,85,5,67
3289.6,2645,85,5,69
3148.8,2500,85,5,70
3123.2,2495,85,5,72
3148.8,2542,85,5,73
3584,2942,85,5,75
6860.8,4620,85,3,77
7283.2,5252,85,3,81
8204.8,5474,85,3,85
7462.4,4488,84,4,88
5222.4,3863,84,4,90
1203.2,2884,84,5,89
396.8,2078,84,6,87
115.2,1814,84,6,85
614.4,2186,84,6,83
1625.6,2368,84,6,82
908.8,2194,84,6,81
985.6,2167,84,6,80
652.8,2088,84,6,79
934.4,2075,84,6,77
1779.2,2051,84,6,77
1740.8,2061,85,6,77
1625.6,2100,85,6,77
896,2026,85,6,76
1420.8,2045,85,6,75
2150.4,2015,85,6,76
2316.8,2028,86,6,76
2368,2046,86,6,77
2393.6,2066,86,6,77
2355.2,2080,86,6,78
2009.6,2087,86,6,78
2252.8,2087,86,6,78
2342.4,2091,86,6,78
2368,2094,86,6,79
985.6,2053,86,6,77
396.8,2004,86,6,75
1932.8,2033,86,6,74
2214.4,1967,86,6,74
1728,1948,86,6,73
1408,2072,86,6,72
2304,2203,85,6,71
307.2,1514,85,6,69
371.2,1301,85,6,67
1958.4,2110,85,6,65
2803.2,2357,85,6,65
3225.6,2556,85,5,65
2982.4,2383,85,5,66
3622.4,2952,85,4,66
4019.2,3459,85,4,68
4057.6,3527,85,4,69
1369.6,3169,85,4,69
499.2,2313,85,5,67
1536,2417,85,5,66
1164.8,2311,85,5,65
1292.8,2294,84,5,64
1382.4,2307,84,5,63
1049.6,2193,84,5,61
1753.6,2306,84,5,61
2598.4,2373,84,5,61
4736,3537,84,3,61
6668.8,4236,84,3,64
7065.6,4340,84,3,68
7488,4586,84,3,73
7564.8,4890,84,3,77
7091.2,5196,84,3,80
7987.2,5411,84,3,83
6758.4,4550,84,4,86
6220.8,4370,84,4,88
7308.8,4477,84,4,90
7449.6,4576,84,4,92
7680,4673,84,4,94
7449.6,4703,84,4,96
2803.2,4494,84,4,96
742.4,3448,84,5,94
2444.8,3303,85,5,93
3161.6,3355,85,5,92
1868.8,3205,85,5,92
166.4,2885,85,5,89
0,2741,85,5,87
0,2640,85,5,84
0,2544,85,5,82
1676.8,2832,85,5,81
3174.4,2999,85,5,81
1894.4,2884,85,5,82
614.4,2303,85,6,81
614.4,2132,85,6,80
601.6,2112,85,6,79
1356.8,2140,85,6,79
2368,2138,85,6,80
2457.6,2167,85,6,81
2496,2198,85,6,82
1011.2,2188,85,6,83
166.4,2151,85,6,82
1497.6,2208,85,6,81
883.2,2161,85,6,81
1369.6,2191,85,6,81
409.6,2089,85,6,80
76.8,2086,84,6,79
371.2,2069,84,6,78
1740.8,2114,84,6,78
1484.8,2098,84,6,78
1612.8,2177,84,6,79
857.6,2104,84,6,79
1536,2148,84,6,79
1804.8,2132,84,6,79
1676.8,2227,84,6,80
1433.6,2233,84,6,80
1420.8,2177,84,6,81
627.2,2111,84,6,80
435.2,2070,84,6,79
396.8,2028,84,6,78
128,2042,84,6,77
691.2,2040,84,6,76
384,1967,84,6,75
537.6,1989,84,6,75
1011.2,2012,84,6,74
320,1909,84,6,73
1088,2000,84,6,73
1126.4,2056,84,6,73
1100.8,2011,84,6,73
1548.8,2093,84,6,74
1497.6,2020,84,6,74
1625.6,2123,84,6,75
1075.2,2084,84,6,75
1497.6,2094,84,6,76
614.4,2004,84,6,75
1561.6,2068,84,6,76
665.6,2009,84,6,76
1344,2079,84,6,76
908.8,2055,84,6,75
1024,2069,84,6,75
934.4,2036,84,6,75
1088,2054,84,6,75
409.6,1944,84,6,75
640,1979,84,6,74
819.2,1970,84,6,74
1241.6,2073,84,6,74
1241.6,2011,84,6,74
1126.4,2095,84,6,74
934.4,2005,84,6,74
857.6,2002,84,6,74
1459.2,2008,85,6,74
1459.2,2002,85,6,75
793.6,2029,85,6,75
1036.8,2038,85,6,75
1433.6,2120,85,6,75
1139.2,2088,85,6,76
1100.8,2090,85,6,76
1702.4,2139,85,6,76
1318.4,2112,85,6,76
1075.2,2064,85,6,76
384,1934,85,6,76
320,1984,85,6,75
448,1913,85,6,74
1113.6,2000,85,6,73
448,1908,85,6,73
153.6,1892,85,6,72
192,1880,85,6,71
409.6,1802,85,6,70
89.6,1824,85,6,69
38.4,1784,85,6,68
460.8,1738,85,6,67
460.8,1735,85,6,66
524.8,1721,84,6,65
115.2,1673,84,6,65
0,1687,84,6,64
230.4,1672,84,6,63
844.8,1736,84,6,63
550.4,1617,84,6,63
256,1613,84,6,63
896,1728,84,6,63
332.8,1634,84,6,63
499.2,1681,84,6,63
230.4,1591,84,6,63
358.4,1696,84,6,63
1267.2,1756,84,6,63
409.6,1657,84,6,64
934.4,1763,84,6,64
409.6,1689,84,6,65
934.4,1797,84,6,65
1369.6,1798,84,6,67
1804.8,1838,84,6,69
960,1955,84,6,70
652.8,1876,84,6,71
486.4,1856,84,6,71
1625.6,2002,84,6,72
614.4,1944,84,6,73
243.2,1939,84,6,73
1024,2024,84,6,74
396.8,1955,84,6,74
409.6,1966,84,6,75
217.6,1964,84,6,74
0,1938,84,6,73
0,1895,84,6,72
499.2,1918,84,6,72
384,1886,84,6,72
819.2,1962,84,6,73
832,1997,84,6,73
371.2,1871,84,6,73
614.4,1981,84,6,74
1484.8,2024,84,6,75
1216,2070,84,6,76
1651.2,2148,84,6,77
972.8,2111,84,6,78
2227.2,2194,84,6,80
1100.8,2143,84,6,81
422.4,2134,84,6,81
960,2185,84,6,81
396.8,2134,84,6,81
51.2,2144,84,6,81
1011.2,2182,84,6,81
371.2,2126,84,6,81
0,2136,84,6,81
0,2120,84,6,80
0,2107,84,6,80
0,2096,84,6,79
627.2,2114,84,6,79
358.4,2074,84,6,79
729.6,2111,84,6,79
435.2,2065,83,6,79
128,2067,83,6,78
0,2012,83,6,76
0,1958,83,6,74
588.8,1970,83,6,74
409.6,1931,83,6,74
550.4,1978,83,6,74
614.4,1973,83,6,74
1753.6,2075,83,6,75
1497.6,2047,83,6,76
435.2,2005,83,6,76
422.4,2033,83,6,76
1651.2,2088,83,6,76
537.6,1995,83,6,76
896,2032,83,6,75
1612.8,2041,83,6,75
1702.4,2123,83,6,75
1305.6,2076,83,6,75
640,1926,83,6,74
640,1940,83,6,73
1651.2,1998,84,6,73
1817.6,1959,84,6,73
1894.4,1966,84,6,74
1894.4,1979,84,6,74
2227.2,1999,84,6,75
2150.4,2017,84,6,75
960,1988,84,6,75
384,1969,84,6,74
1907.2,2055,85,6,74
2278.4,2003,85,6,74
2035.2,1990,85,6,75
460.8,1942,85,6,74
0,1917,85,6,72
0,1868,85,6,71
0,1828,85,6,69
0,1790,85,6,68
204.8,1771,85,6,66
1382.4,1877,85,6,66
1011.2,1783,85,6,66
934.4,1818,85,6,66
332.8,1658,85,6,65
1420.8,1823,85,6,65
1932.8,1776,85,6,65
1804.8,1834,84,6,66
2240,1959,84,6,67
1753.6,1868,84,6,67
281.6,1678,84,6,66
0,1651,84,6,62
0,1544,84,6,59
217.6,1483,84,6,57
550.4,1744,84,5,56
768,1920,84,5,55
780.8,1917,84,5,54
1664,2001,84,5,55
1446.4,1970,85,5,56
1548.8,2077,85,5,57
1459.2,2035,85,5,59
1011.2,2064,85,5,59
1536,2088,85,5,60
1433.6,2187,85,5,61
601.6,1964,85,5,61
384,1458,85,6,61
320,1371,85,6,61
614.4,1629,85,6,61
153.6,1564,85,6,61
0,1603,85,6,60
0,1577,85,6,60
576,1615,85,6,60
1164.8,1666,85,6,61
908.8,1730,85,6,62
870.4,1720,85,6,62
883.2,1796,85,6,63
1241.6,1789,85,6,64
729.6,1711,85,6,65
166.4,1671,85,6,65
0,1720,85,6,65
0,1706,85,6,64
0,1674,85,6,64
153.6,1658,85,6,63
1382.4,1810,85,6,63
3929.6,3024,85,4,65
7027.2,4472,85,3,69
8153.6,4862,85,3,75
8678.4,5113,84,3,81
9267.2,5452,84,3,86
10124.8,5779,84,3,92
10828.8,6079,84,3,96
10713.6,6206,84,3,100
7065.6,4986,84,4,103
5900.8,4173,84,5,105
5337.6,3540,84,5,106
5171.2,3496,84,5,106
6323.2,3887,84,5,107
3916.8,3739,84,5,107
1676.8,2971,84,6,105
4032,3038,84,6,105
4416,3519,84,5,104
5606.4,4293,84,5,104
7884.8,5204,85,4,106
8627.2,5214,85,4,108
8793.6,5266,85,4,110
9075.2,5381,85,4,112
9369.6,5501,85,4,115
9740.8,5624,85,4,118
9254.4,5728,85,4,120
896,5188,85,4,119
1702.4,3784,85,6,118
5299.2,3980,85,5,119
5836.8,4301,85,5,120
6720,4382,85,5,122
6784,4434,85,5,124
5849.6,4447,85,5,126
422.4,3938,85,5,124
4032,3731,85,6,123
7641.6,4477,85,5,125
7628.8,4545,85,5,127
7667.2,4504,85,5,129
1024,4210,85,5,129
896,3396,84,6,127
1267.2,3305,84,6,125
1139.2,3179,84,6,121
115.2,2880,84,6,117
0,2685,84,6,113
627.2,2727,84,6,110
1036.8,2839,84,6,108
25.6,2506,84,6,104
0,2202,83,6,95
0,1693,83,6,83
256,1257,83,6,73
345.6,1353,83,6,70
281.6,1199,83,6,66
256,1059,82,6,64
729.6,1466,82,6,64
1459.2,1926,82,6,64
1996.8,2099,82,6,65
3200,2546,82,5,66
2355.2,2490,82,5,68
1702.4,2449,83,5,68
3046.4,2611,83,5,69
2688,2644,83,5,71
3366.4,2749,83,5,73
3507.2,2807,83,5,74
3456,2860,83,5,76
2291.2,2817,83,5,78
2444.8,2855,83,5,79
3302.4,2958,83,5,80
1356.8,2758,84,5,81
38.4,2453,84,5,80
281.6,2451,84,5,78
2163.2,2813,84,5,78
512,2499,84,5,78
0,2243,84,5,76
0,2076,84,5,73
307.2,2088,84,5,71
755.2,2388,84,5,70
294.4,2014,84,5,68
0,1689,84,5,66
0,1381,84,5,64
268.8,1338,84,5,61
307.2,1463,84,5,59
998.4,1881,84,5,58
1996.8,2281,84,5,59
1254.4,2193,84,5,60
1088,2177,84,5,60
1664,2299,84,5,61
819.2,2101,84,5,61
1280,2217,84,5,61
537.6,1980,84,5,61
972.8,1984,84,5,60
2355.2,2369,84,5,61
1433.6,2207,84,5,62
140.8,1664,84,5,61
1049.6,1883,84,5,61
2316.8,2357,84,5,62
396.8,1935,84,5,62
25.6,1421,84,5,61
320,1376,84,5,59
448,1652,84,5,57
960,2039,84,5,57
985.6,2027,84,5,57
243.2,1389,84,5,56
294.4,1278,84,5,54
896,1910,84,5,54
1920,2172,84,5,55
1344,2046,84,5,56
243.2,1443,84,5,55
1024,2014,84,5,55
396.8,1654,84,5,55
192,1179,84,5,54
281.6,1324,84,5,53
256,1256,84,5,51
320,1219,84,5,49
1612.8,2005,84,5,49
2150.4,1912,84,5,51
2099.2,1881,84,5,54
2278.4,1952,84,5,56
3699.2,2967,84,4,58
4057.6,3212,84,4,62
2611.2,2970,84,5,64
345.6,1717,84,6,64
614.4,1694,84,6,64
601.6,1681,85,6,63
460.8,1656,85,6,62
563.2,1650,85,6,62
1203.2,1707,85,6,62
1536,1681,85,6,63
550.4,1639,85,6,63
1126.4,1727,85,6,62
1152,1700,85,6,63
192,1564,85,6,61
0,1554,85,6,59
0,1512,85,6,57
601.6,1548,85,6,57
1100.8,1566,85,6,57
1036.8,1540,85,6,58
371.2,1471,85,6,57
243.2,1193,86,6,56
1011.2,2023,86,5,56
1600,2106,86,5,57
780.8,1970,85,5,57
1817.6,2064,85,5,58
2227.2,2068,85,5,60
1216,2007,85,5,61
460.8,1531,85,6,60
627.2,1598,85,6,60
1497.6,1611,85,6,60
1728,1637,85,6,61
1651.2,1667,85,6,62
1036.8,1713,85,6,63
1664,1871,85,6,64
844.8,1674,85,6,64
1420.8,1819,85,6,64
1228.8,1766,85,6,64
1305.6,1814,85,6,65
281.6,1632,85,6,64
76.8,1677,85,6,63
960,1723,85,6,63
448,1641,85,6,62
1433.6,1771,85,6,63
768,1663,85,6,63
1049.6,1745,86,6,63
499.2,1650,86,6,62
1305.6,1752,85,6,62
1740.8,1883,85,6,63
883.2,1672,85,6,63
140.8,1618,85,6,63
716.8,1683,85,6,62
1216,1689,85,6,63
921.6,1681,85,6,63
1600,1877,85,6,63
1548.8,1771,85,6,64
396.8,1630,85,6,64
883.2,1737,85,6,63
921.6,1706,85,6,64
1062.4,1807,85,6,64
1062.4,1795,85,6,64
1420.8,1888,85,6,65
1702.4,1818,85,6,66
1702.4,1791,85,6,67
1651.2,1808,85,6,68
1651.2,1830,85,6,68
883.2,1869,85,6,69
1664,1935,85,6,69
1049.6,1868,85,6,70
512,1863,85,6,69
1203.2,1925,85,6,69
1638.4,1896,85,6,70
512,1850,85,6,70
1267.2,1922,85,6,69
409.6,1799,85,6,69
230.4,1758,85,6,67
1216,1854,85,6,67
1523.2,1828,85,6,67
1395.2,1942,85,6,67
1753.6,1882,85,6,68
1267.2,1922,85,6,68
1779.2,1924,85,6,68
1459.2,1853,85,6,69
1177.6,1917,85,6,68
2048,1916,85,6,69
2163.2,1880,85,6,70
1164.8,1907,85,6,70
1804.8,1944,85,6,70
486.4,1826,85,6,70
563.2,1867,85,6,69
1164.8,1872,85,6,69
1395.2,1865,85,6,70
1113.6,1958,85,6,70
1984,2004,85,6,71
1472,2045,85,6,71
2278.4,2060,85,6,72
537.6,1877,85,6,72
0,1828,85,6,70
0,1751,85,6,67
768,1786,85,6,66
2060.8,1829,85,6,67
1203.2,1779,85,6,67
1113.6,1844,85,6,67
2278.4,1881,85,6,68
1075.2,1851,85,6,68
1395.2,1908,85,6,69
268.8,1723,85,6,67
0,1685,85,6,64
0,1652,85,6,62
0,1588,85,6,60
256,1529,85,6,59
243.2,1447,85,6,58
166.4,1206,85,6,56
307.2,1250,85,5,53
294.4,1238,84,5,51
371.2,1358,84,5,50
576,1686,84,5,49
307.2,1646,84,5,48
320,1643,84,5,47
1702.4,1709,84,5,48
1267.2,1700,84,5,49
192,1581,84,5,47
0,1433,84,5,42
0,1315,84,5,38
12.8,1587,84,4,35
1203.2,1683,84,4,34
1804.8,1763,84,4,36
1881.6,1873,84,4,39
1113.6,1954,84,4,40
460.8,1491,84,5,41
537.6,1377,84,5,40
512,1365,84,5,39
332.8,1303,84,5,38
243.2,1195,84,5,37
256,904,84,5,36
256,880,84,5,34
256,898,84,4,31
243.2,869,84,4,28
256,832,84,4,24
256,815,84,3,18
396.8,863,84,3,11
409.6,797,84,1,4
371.2,752,84,1,0
320,676,85,1,0
371.2,729,85,1,0
550.4,1037,85,1,3
371.2,836,85,1,4
448,985,85,1,5
332.8,938,85,1,6
345.6,853,85,1,6
537.6,1105,86,1,6
512,1240,86,1,8
320,932,86,1,8
460.8,1037,86,1,8
524.8,1335,86,1,8
537.6,1359,86,1,9
691.2,1603,86,1,10
960,1875,86,1,11
716.8,1485,85,2,13
371.2,1224,85,2,13
320,1076,85,2,13
307.2,965,85,2,12
307.2,890,85,2,10
307.2,858,84,2,9
384,978,84,2,9
358.4,971,84,2,9
384,991,84,2,10
268.8,867,84,2,10
294.4,837,84,2,9
294.4,836,84,2,9
307.2,839,84,2,9
550.4,1100,84,2,9
307.2,957,84,2,10
294.4,862,84,2,9
345.6,913,84,2,9
371.2,990,85,2,9
345.6,976,85,2,9
294.4,923,85,2,10
256,849,85,2,9
345.6,937,85,2,9
268.8,878,85,2,9
281.6,783,85,2,7
345.6,762,85,1,4
371.2,757,85,1,0
307.2,677,85,1,0
294.4,660,86,1,0
294.4,661,86,1,0
294.4,663,86,1,0
307.2,668,86,1,0
307.2,664,86,1,0
307.2,667,86,1,0
294.4,669,86,1,0
307.2,670,86,1,0
307.2,669,86,1,0
294.4,673,86,1,0
307.2,665,86,1,0
307.2,668,87,1,0
294.4,668,87,1,0
307.2,690,87,1,0
332.8,741,87,1,0
345.6,772,87,1,3
576,1122,87,1,5
384,1011,87,1,6
396.8,955,87,1,6
742.4,1377,87,1,8
563.2,1417,87,1,9
1024,1731,87,1,10
1472,2057,87,1,14
1280,1852,87,2,17
396.8,1432,87,2,18
563.2,1291,87,3,19
601.6,1358,87,3,20
409.6,1282,86,3,20
384,1263,86,3,21
371.2,1259,85,3,22
371.2,1278,85,3,23
345.6,1264,85,3,22
332.8,1216,85,3,21
320,1166,85,3,20
320,1111,84,3,19
307.2,1085,84,3,19
307.2,1078,84,3,19
307.2,1084,84,3,19
307.2,1092,84,3,20
307.2,1103,84,3,20
320,1125,84,3,20
320,1152,84,3,21
320,1184,84,3,22
307.2,1199,84,3,22
307.2,1217,84,3,22
294.4,1192,84,3,21
307.2,1156,84,3,20
307.2,1129,84,3,20
320,1106,84,3,20
307.2,1114,85,3,20
320,1124,85,3,20
320,1060,85,3,17
332.8,992,85,3,15
332.8,932,85,3,14
320,884,85,3,12
358.4,839,85,3,10
371.2,845,85,3,11
320,857,85,3,13
307.2,913,85,3,14
563.2,1216,85,3,16
396.8,1143,85,3,18
320,1059,85,3,18
345.6,978,85,3,15
384,895,85,3,12
371.2,840,85,3,11
384,830,86,3,10
384,839,86,3,11
358.4,836,86,3,11
345.6,835,86,3,11
371.2,839,86,3,12
358.4,835,86,3,12
371.2,829,86,3,11
409.6,828,86,3,10
422.4,843,86,3,10
409.6,833,86,3,10
422.4,827,86,3,10
435.2,842,86,3,10
435.2,838,86,3,10
448,827,86,3,10
435.2,825,86,3,9
460.8,835,86,3,9
460.8,839,86,3,9
499.2,893,86,3,9
550.4,983,86,3,10
448,849,86,3,10
448,820,87,3,10
460.8,822,87,3,10
460.8,825,87,3,10
473.6,830,87,3,9
460.8,822,87,3,8
473.6,822,87,3,7
409.6,826,87,1,6
371.2,795,87,1,5
499.2,965,87,1,5
844.8,1315,87,1,7
627.2,1342,87,1,8
345.6,987,87,1,8
460.8,1067,87,1,8
396.8,1205,87,1,8
563.2,1273,87,1,8
384,1253,87,1,8
332.8,934,86,1,8
371.2,845,86,1,7
345.6,822,86,1,6
345.6,813,86,1,6
345.6,782,86,1,5
384,786,86,1,4
435.2,909,86,1,4
396.8,766,86,1,3
435.2,758,86,1,0
332.8,677,86,1,0
345.6,668,86,1,0
332.8,670,86,1,0
473.6,800,86,1,0
2073.6,1981,86,1,7
3302.4,2802,86,1,16
4377.6,3583,86,1,25
4044.8,3230,86,2,32
4979.2,3817,85,2,38
4467.2,4150,85,2,44
601.6,2640,85,3,45
307.2,1595,84,4,43
512,1383,84,5,40
486.4,1192,84,5,35
345.6,937,83,4,28
332.8,862,82,4,20
998.4,1362,82,3,17
2073.6,1863,82,3,20
3084.8,2530,82,2,24
3878.4,3117,82,2,30
4723.2,3718,83,2,37
5670.4,4294,83,2,44
4710.4,3562,83,3,49
1011.2,2934,84,3,50
3008,2730,84,4,52
3161.6,2808,84,4,55
998.4,2311,84,5,56
665.6,1858,84,5,56
217.6,1339,84,5,55
281.6,1184,84,5,52
268.8,1108,84,5,46
281.6,970,84,5,40
281.6,879,84,5,34
320,882,84,4,28
294.4,833,84,4,22
371.2,895,84,3,16
422.4,862,84,3,10
409.6,813,84,1,5
384,771,85,1,0
332.8,700,85,1,0
332.8,665,85,1,0
345.6,664,86,1,0
345.6,667,86,1,0
345.6,669,86,1,0
358.4,668,87,1,0
358.4,664,87,1,0
371.2,666,87,1,0
371.2,669,87,1,0
384,673,87,1,0
358.4,673,87,1,0
371.2,675,87,1,0
371.2,671,87,1,0
371.2,669,88,1,0
384,670,88,1,0
371.2,673,88,1,0
384,673,88,1,0
371.2,670,89,1,0
384,671,89,1,0
371.2,669,89,1,0
371.2,670,89,1,0
371.2,668,89,1,0
384,671,89,1,0
371.2,671,89,1,0
371.2,669,89,1,0
384,669,89,1,0
371.2,672,89,1,0
371.2,670,89,1,0
384,671,89,1,0
371.2,670,89,1,0
371.2,668,89,1,0
384,669,89,1,0
358.4,670,89,1,0
371.2,669,88,1,0
371.2,675,88,1,0
358.4,675,88,1,0
384,668,88,1,0
358.4,671,88,1,0
358.4,668,88,1,0
384,674,88,1,0
371.2,674,88,1,0
371.2,670,88,1,0
371.2,698,88,1,0
1075.2,1236,88,1,3
2598.4,2275,88,1,12
3968,3311,88,1,20
4147.2,3363,87,2,28
2790.4,3187,87,2,33
460.8,1942,87,4,35
665.6,1668,87,4,34
563.2,1571,86,4,32
345.6,1379,85,4,30
320,1298,85,4,29
601.6,1425,84,4,29
1139.2,1481,84,4,30
1088,1521,84,4,31
345.6,1460,84,4,31
1369.6,1608,84,4,32
1868.8,1648,84,4,34
1920,1737,84,4,36
1113.6,1777,84,4,37
396.8,1696,84,4,36
1574.4,1789,84,4,36
1715.2,1817,85,4,37
409.6,1732,85,4,37
550.4,1702,85,4,35
550.4,1566,85,4,34
550.4,1566,85,4,33
1638.4,1626,85,4,33
1177.6,1643,85,4,34
1126.4,1690,85,4,35
640,1674,85,4,35
294.4,1578,85,4,34
409.6,1607,85,4,33
1548.8,1693,85,4,35
1984,1783,85,4,37
2176,1913,85,4,40
2368,2046,85,4,43
2611.2,2192,85,4,45
2918.4,2334,85,4,48
3110.4,2470,85,4,51
3251.2,2612,85,4,54
3430.4,2754,84,4,57
3622.4,2880,84,4,60
2739.2,2954,84,4,62
371.2,2130,84,5,62
576,1558,84,6,61
588.8,1621,84,6,60
1715.2,1708,84,6,60
1100.8,1617,84,6,60
1433.6,1728,84,6,60
2598.4,2279,84,5,61
2393.6,2356,84,5,62
422.4,1729,84,6,62
563.2,1621,84,6,60
358.4,1311,84,6,53
320,1056,85,5,39
384,976,85,4,31
2086.4,2025,85,3,30
2995.2,2402,85,3,32
1100.8,2112,85,3,33
691.2,1485,85,4,27
537.6,1115,85,4,21
460.8,1077,85,3,16
499.2,927,85,3,9
486.4,855,85,1,4
1472,1570,86,1,6
2726.4,2386,86,1,13
2918.4,3046,86,2,20
486.4,1817,86,2,22
409.6,1216,86,3,19
460.8,1082,86,3,17
1075.2,1473,86,3,18
921.6,1469,85,3,19
460.8,1128,85,3,17
512,1007,85,3,15
896,1282,85,3,14
2214.4,2036,85,3,17
883.2,1505,85,3,19
499.2,1237,85,3,17
473.6,1056,85,3,16
473.6,972,85,3,13
486.4,893,85,3,5
435.2,791,85,14,0
870.4,1146,85,14,0
947.2,1351,85,14,5
448,956,85,14,6
409.6,872,85,14,6
396.8,824,85,14,5
435.2,811,86,14,3
435.2,784,86,14,0
384,701,86,14,0
358.4,678,86,14,0
345.6,679,86,14,0
358.4,678,86,14,0
332.8,679,86,0,0
307.2,651,86,0,0
256,652,86,0,0
256,647,86,0,0
268.8,659,87,0,0
268.8,664,87,0,0
268.8,664,87,0,0
268.8,660,87,0,0
243.2,676,87,0,0
204.8,649,87,0,0
192,627,87,0,0
192,635,87,0,0
192,629,87,0,0
192,619,87,0,0
192,621,87,0,0
204.8,645,87,0,0
192,632,87,0,0
192,626,87,0,0
192,624,87,0,0
204.8,624,87,0,0
204.8,631,87,0,0
576,1168,92,0,0
320,1100,92,0,0
268.8,848,92,0,0
256,727,92,0,0
256,717,92,0,0
243.2,716,91,0,0
256,665,91,0,0
230.4,649,91,0,0
294.4,636,90,0,0
307.2,645,90,0,0
358.4,664,90,0,0
358.4,672,90,0,0
345.6,670,90,0,0
345.6,659,90,0,0
332.8,656,90,0,0
345.6,661,90,0,0
345.6,666,89,0,0
358.4,672,89,0,0
345.6,673,89,0,0
